feature_id,feature_name,state_name,county_name,prim_lat_dec,prim_long_dec,enter_m,exit_m,exit_consec_points
427,Potter Mesa,Arizona,Apache,34.7578244,-109.6702911,80,120,5
429,Black Mesa,Arizona,Gila,33.476093,-110.3988241,80,120,5
430,Black Mesa,Arizona,Mohave,34.3660781,-113.6491406,80,120,5
431,Black Mesa,Arizona,Mohave,34.9516196,-114.3263736,80,120,5
480,Adams Butte,Arizona,Navajo,35.7168502,-110.3186812,80,120,5
484,Adams Peak,Arizona,Cochise,32.0338327,-110.1156349,80,120,5
490,Additional Hill,Arizona,Coconino,35.7465201,-111.6489853,80,120,5
496,Adobe Mountain,Arizona,Maricopa,33.6955255,-112.1202706,80,120,5
502,Agathla Peak,Arizona,Navajo,36.8262143,-110.2255683,80,120,5
503,Agency Peak,Arizona,Pinal,33.0443521,-111.7332636,80,120,5
507,Agua Caliente Mountains,Arizona,Yuma,33.0093663,-113.350682,80,120,5
522,Aguirre Peak,Arizona,Pima,31.6341025,-111.6376018,80,120,5
528,Ah Hol Sah,Arizona,Coconino,36.6738217,-111.6838372,80,120,5
537,Ajax Hill,Arizona,Cochise,31.6756423,-110.0808997,80,120,5
539,Ajo Peak,Arizona,Pima,32.3354823,-112.9065555,80,120,5
541,Mount Ajo,Arizona,Pima,32.0273645,-112.6903741,80,120,5
544,Mount Akaba,Arizona,Coconino,36.3169201,-112.6333857,80,120,5
584,Ali Chukson,Arizona,Pima,31.9067623,-111.804427,80,120,5
603,Allens Peak,Arizona,Pinal,32.937006,-111.159269,80,120,5
614,Alsap Butte,Arizona,Coconino,36.2501178,-111.9497805,80,120,5
630,Amole Peak,Arizona,Pima,32.2719796,-111.1546124,80,120,5
650,Andrus Point,Arizona,Mohave,36.196365,-113.3665898,80,120,5
655,Angels Gate,Arizona,Coconino,36.0938645,-111.9900718,80,120,5
671,Antelope Hill,Arizona,Yuma,32.7038587,-114.0155626,80,120,5
672,Antelope Hills,Arizona,Pima,32.198254,-113.2789289,80,120,5
673,Antelope Hills,Arizona,Graham,33.404772,-110.3195307,80,120,5
675,Antelope Knoll,Arizona,Mohave,36.6879873,-113.2086522,80,120,5
680,Antelope Peak,Arizona,Pinal,32.6760933,-111.0217616,80,120,5
681,Antelope Peak,Arizona,Pinal,32.798165,-112.174219,80,120,5
682,Antelope Peak,Arizona,Pinal,32.8508236,-110.861144,80,120,5
683,Antelope Peak,Arizona,Yavapai,34.2152988,-112.731278,80,120,5
723,Apache Butte,Arizona,Apache,33.9263785,-109.6594432,80,120,5
724,Apache Butte,Arizona,Navajo,34.9274978,-110.445867,80,120,5
733,Apache Peak,Arizona,Pima,32.2840226,-111.1923445,80,120,5
734,Apache Peak,Arizona,Maricopa,33.8668231,-112.0316564,80,120,5
748,Apollo Temple,Arizona,Coconino,36.1156735,-111.880082,80,120,5
758,Arch Mountain,Arizona,Mohave,36.1358087,-114.5604785,80,120,5
786,Arkansas Mountain (historical),Arizona,Pima,32.3533918,-112.8729326,80,120,5
790,Arlington Mesa,Arizona,Maricopa,33.3484508,-112.7481941,80,120,5
801,Arrastra Mountain,Arizona,Mohave,34.4211252,-113.382135,80,120,5
806,Arrowhead Butte,Arizona,Navajo,35.293342,-110.3692852,80,120,5
807,Arrowhead Butte,Arizona,Navajo,35.3408227,-109.9890214,80,120,5
826,Artillery Peak,Arizona,Mohave,34.3700067,-113.5810924,80,120,5
839,Ash Creek Black Hills,Arizona,Graham,32.5181322,-110.1629828,80,120,5
850,Ash Peak,Arizona,Graham,32.7517297,-109.2620243,80,120,5
862,Aspen Butte,Arizona,Apache,33.8181004,-109.614248,80,120,5
881,Atsadahsidahi,Arizona,Apache,36.019999,-109.9056601,80,120,5
884,Aubrey Peak,Arizona,Mohave,34.4008531,-113.7957936,80,120,5
885,Aubrey Peak,Arizona,Mohave,34.6632216,-113.7290295,80,120,5
890,Austin Peak,Arizona,Mohave,35.0927791,-113.5157571,80,120,5
901,Awatubi Crest,Arizona,Coconino,36.2153436,-111.8356396,80,120,5
905,Aztec Hills,Arizona,Yuma,32.7947868,-113.4853738,80,120,5
923,Baboquivari Peak,Arizona,Pima,31.7711901,-111.595654,80,120,5
927,Baby Rocks Mesa,Arizona,Navajo,36.6682965,-110.0649545,80,120,5
932,Bad Bug Butte,Arizona,Apache,36.4241593,-109.3112643,80,120,5
934,Bad Medicine Butte,Arizona,Navajo,35.4815002,-110.4510367,80,120,5
954,Bailey Peak,Arizona,Pima,31.8668145,-112.4326957,80,120,5
962,Baker Hill,Arizona,Graham,32.4995498,-110.1614559,80,120,5
964,Baker Peaks,Arizona,Yuma,32.6420573,-114.0000591,80,120,5
972,Balakai Mesa,Arizona,Apache,36.032976,-109.9162538,80,120,5
973,Balakai Point,Arizona,Apache,35.852472,-109.8288844,80,120,5
977,Balanced Rock Mesa,Arizona,Coconino,36.9755462,-110.8845742,80,120,5
979,Bald Hill,Arizona,Yavapai,34.0194724,-112.2529299,80,120,5
980,Bald Knob,Arizona,Cochise,31.5250672,-109.5274071,80,120,5
984,Baldy Mountain,Arizona,Maricopa,33.8725291,-112.3412649,80,120,5
985,Baldy Peak,Arizona,Pima,31.8454425,-111.3354761,80,120,5
986,Baldy Peak,Arizona,Apache,33.9059355,-109.5626467,80,120,5
988,Mount Ballard,Arizona,Cochise,31.4434276,-109.9592317,80,120,5
995,Mount Bangs,Arizona,Mohave,36.792765,-113.8545654,80,120,5
1015,Baragan Mountain,Arizona,Yuma,33.09328,-113.4494081,80,120,5
1020,Barbenceta Butte,Arizona,Coconino,36.3008119,-111.8801764,80,120,5
1026,Barfoot Peak,Arizona,Cochise,31.9207371,-109.2808646,80,120,5
1031,Barnes Butte,Arizona,Maricopa,33.468157,-111.9562237,80,120,5
1061,Bassett Peak,Arizona,Graham,32.5061779,-110.2797959,80,120,5
1076,Bates Mountains,Arizona,Pima,32.109617,-112.9553937,80,120,5
1081,Battle Mountain,Arizona,Graham,32.6617312,-110.0311803,80,120,5
1083,Battleship Mountain,Arizona,Mohave,35.0741631,-114.3818918,80,120,5
1084,Battleship Peak,Arizona,La Paz,34.0752977,-113.8070859,80,120,5
1131,Bear Mountain,Arizona,Gila,33.9354282,-110.534863,80,120,5
1148,Bear Springs Knoll,Arizona,Graham,32.8447032,-109.9583616,80,120,5
1171,Beckers Butte,Arizona,Gila,33.8069894,-110.4587272,80,120,5
1196,Beehive Peak,Arizona,Pima,32.1472727,-111.0473824,80,120,5
1216,Bell Butte,Arizona,Maricopa,33.406967,-111.9676788,80,120,5
1217,Bell Butte,Arizona,Navajo,35.5743114,-110.3535179,80,120,5
1229,Belmont Mountain,Arizona,Maricopa,33.6450029,-112.9336756,80,120,5
1234,Ben Nevis Mountain,Arizona,Pima,32.061574,-112.1432186,80,120,5
1255,Berry Knoll,Arizona,Mohave,36.5066429,-113.2065952,80,120,5
1264,Betay,Arizona,Coconino,36.838535,-111.3064823,80,120,5
1270,Betony Butte,Arizona,Navajo,35.581762,-110.2917964,80,120,5
1279,Bidahochi Butte,Arizona,Navajo,35.4023077,-110.0545094,80,120,5
1282,Big A Mountain,Arizona,Navajo,33.8273102,-109.9464345,80,120,5
1302,Big Chair,Arizona,Navajo,36.9282295,-110.0622498,80,120,5
1310,Big Dome,Arizona,Pinal,33.1409713,-110.975957,80,120,5
1323,Big Horn Peak,Arizona,Maricopa,33.6099902,-113.1488662,80,120,5
1331,Big Mountain,Arizona,Navajo,34.062722,-110.0184482,80,120,5
1332,Big Mountain,Arizona,Navajo,36.355531,-110.4490691,80,120,5
1341,Big Point,Arizona,Navajo,36.9149785,-110.4410912,80,120,5
1364,Big Shipp Mountain,Arizona,Yavapai,34.6033488,-113.0474017,80,120,5
1407,Bijaadibae,Arizona,Apache,36.4219401,-109.2964809,80,120,5
1408,Bilasha,Arizona,Apache,36.3422542,-109.4282382,80,120,5
1419,Billy Goat Knolls,Arizona,Coconino,36.3345655,-111.5465809,80,120,5
1424,Billy Mack Mountain,Arizona,La Paz,34.1922332,-114.184103,80,120,5
1431,Bird Nest Hill,Arizona,Pima,31.9510083,-111.955498,80,120,5
1440,Biscuit Peak,Arizona,Graham,32.7213365,-110.4288396,80,120,5
1446,Bismarck Mesa,Arizona,Yavapai,34.4775847,-112.7907901,80,120,5
1449,Bitsihuitsos Butte,Arizona,Apache,36.4147174,-109.8317698,80,120,5
1470,Black Butte,Arizona,Pima,32.0592329,-112.216766,80,120,5
1471,Black Butte,Arizona,Maricopa,32.7102009,-112.6798018,80,120,5
1472,Black Butte,Arizona,Graham,32.83895,-110.4356381,80,120,5
1473,Black Butte,Arizona,Maricopa,33.843563,-113.019,80,120,5
1474,Black Butte,Arizona,Yavapai,34.0297377,-112.4653734,80,120,5
1475,Black Butte,Arizona,La Paz,34.0764199,-113.5487638,80,120,5
1476,Black Butte,Arizona,Navajo,35.2965315,-110.0971312,80,120,5
1477,Black Butte,Arizona,Mohave,35.926049,-114.559211,80,120,5
1478,Black Butte,Arizona,Maricopa,33.2503156,-112.9507216,80,120,5
1499,Black Circle Mountain,Arizona,Pima,32.3225568,-112.4862425,80,120,5
1506,Black Diamond Peak,Arizona,Cochise,31.8500655,-109.9346331,80,120,5
1508,Black Dome,Arizona,Yuma,33.1458948,-113.8095523,80,120,5
1520,Black Hill,Arizona,Pinal,33.1356095,-111.3440011,80,120,5
1521,Black Hill,Arizona,Yavapai,34.008079,-112.8401696,80,120,5
1522,Black Hill,Arizona,Yavapai,34.0191233,-112.3090658,80,120,5
1523,Black Hill,Arizona,Apache,36.9655515,-109.6026012,80,120,5
1526,Black Hills,Arizona,Pima,31.8253178,-111.3139563,80,120,5
1527,Black Hills,Arizona,Pima,32.1609005,-111.6649259,80,120,5
1528,Little Black Hills,Arizona,Pinal,32.551177,-110.5484132,80,120,5
1529,Black Hills,Arizona,Yuma,32.9540313,-113.9659977,80,120,5
1530,Black Hills,Arizona,Graham,33.0771013,-109.9544714,80,120,5
1531,Black Hills,Arizona,Yavapai,34.0511348,-112.7287778,80,120,5
1532,Black Hills,Arizona,Pinal,32.738042,-110.7489795,80,120,5
1534,Black Hills,Arizona,Greenlee,32.8567326,-109.3222918,80,120,5
1537,Black Knob,Arizona,Cochise,31.3974462,-109.8155972,80,120,5
1538,Black Knoll,Arizona,Apache,34.9112741,-109.6905713,80,120,5
1540,Black Knolls,Arizona,Mohave,36.854983,-113.0760766,80,120,5
1541,Black Knolls,Arizona,Mohave,36.9602526,-113.654948,80,120,5
1542,Black Mesa,Arizona,Graham,33.218539,-109.7209988,80,120,5
1543,Black Mesa,Arizona,Gila,33.8578328,-110.4443423,80,120,5
1544,Black Mesa,Arizona,Mohave,34.2802835,-113.8376481,80,120,5
1545,Black Mesa (historic),Arizona,Yavapai,34.6072412,-113.2118641,80,120,5
1546,Black Mesa,Arizona,Coconino,35.6380854,-111.4865595,80,120,5
1547,Black Mesa,Arizona,Apache,36.2849645,-109.8561795,80,120,5
1548,Black Mesa,Arizona,Mohave,35.5760961,-113.7610445,80,120,5
1549,Black Mesa,Arizona,La Paz,33.5989189,-114.0218847,80,120,5
1555,Black Mountain,Arizona,Cochise,31.7995381,-109.3664523,80,120,5
1556,Black Mountain,Arizona,Pima,32.0866614,-111.0589449,80,120,5
1557,Black Mountain,Arizona,Pima,32.1933975,-111.9512469,80,120,5
1558,Black Mountain,Arizona,Pima,32.3235021,-112.8428565,80,120,5
1559,Black Mountain,Arizona,Pinal,32.7788811,-110.963754,80,120,5
1560,Black Mountain,Arizona,Graham,33.0442489,-109.7586609,80,120,5
1561,Black Mountain,Arizona,Yuma,33.2230917,-113.3574018,80,120,5
1562,Black Mountain,Arizona,Maricopa,33.8709247,-112.2353558,80,120,5
1563,Black Mountain,Arizona,Maricopa,33.961258,-112.8568858,80,120,5
1564,Black Mountain,Arizona,Yavapai,34.1872408,-113.1107351,80,120,5
1565,Black Mountain,Arizona,Mohave,34.5039348,-114.0448059,80,120,5
1573,Black Peak,Arizona,Coconino,36.272468,-111.3978051,80,120,5
1574,Black Peak,Arizona,La Paz,34.1245033,-114.2114532,80,120,5
1578,Black Point,Arizona,Graham,33.1069974,-110.0820201,80,120,5
1588,Black Rock,Arizona,Graham,32.9433105,-110.1884742,80,120,5
1589,Black Rock,Arizona,Yavapai,34.0522472,-112.5834965,80,120,5
1590,Black Rock,Arizona,Navajo,35.1387123,-110.281354,80,120,5
1591,Black Rock,Arizona,Apache,35.7244659,-109.072499,80,120,5
1592,Black Rock,Arizona,Apache,36.6473742,-109.1354751,80,120,5
1593,Black Rock Butte,Arizona,Apache,36.1480677,-109.2955364,80,120,5
1600,Black Rock Hill,Arizona,La Paz,33.5904388,-113.6462202,80,120,5
1605,Black Rock Mountain,Arizona,Mohave,36.7732579,-113.8082967,80,120,5
1639,Black Wood Hill,Arizona,Apache,36.1922204,-109.2820361,80,120,5
1660,Blade Rock,Arizona,Apache,36.1446842,-109.5019217,80,120,5
1681,Blindman Butte,Arizona,Maricopa,32.8036876,-112.7894479,80,120,5
1696,Blue Clay Hill,Arizona,Apache,36.4763497,-109.3144903,80,120,5
1704,Blue House Mountain,Arizona,Gila,33.9833724,-110.5771289,80,120,5
1705,Blue Jay Peak,Arizona,Graham,32.7432095,-110.0301779,80,120,5
1708,Blue Knolls,Arizona,Mohave,36.9705445,-112.7208787,80,120,5
1714,Blue Mountain,Arizona,Cochise,32.0192595,-109.2055849,80,120,5
1715,Blue Mountain,Arizona,Coconino,35.5996797,-113.2157509,80,120,5
1716,Blue Mountain,Arizona,Mohave,35.9483837,-113.4652472,80,120,5
1722,Blue Point,Arizona,Coconino,35.9954262,-110.9988676,80,120,5
1729,Blue Rock,Arizona,Mohave,34.3732877,-113.538659,80,120,5
1730,Blue Rock Butte,Arizona,Gila,33.8139339,-110.2045367,80,120,5
1766,Bobcat Butte,Arizona,Navajo,35.4711337,-110.4041568,80,120,5
1776,Bodaway Mesa,Arizona,Coconino,36.3505011,-111.5718113,80,120,5
1827,Bonito Rock,Arizona,Apache,33.780275,-109.6167805,80,120,5
1833,Boomerang Mine,Arizona,Pinal,32.5445065,-111.9145771,80,120,5
1836,Boot Mesa,Arizona,Navajo,36.8888955,-110.3095031,80,120,5
1837,Booth Hills,Arizona,Maricopa,32.9765567,-112.2497804,80,120,5
1871,Boulder Mountain,Arizona,Pinal,32.7809566,-110.5053191,80,120,5
1877,Boundary Butte,Arizona,Apache,34.1272846,-109.6742532,80,120,5
1878,Boundary Cone,Arizona,Mohave,34.9837989,-114.4159945,80,120,5
1879,Boundary Hill,Nevada,Clark,36.2012129,-114.0474933,80,120,5
1888,Bouse Hills,Arizona,La Paz,33.9492257,-113.8778872,80,120,5
1891,Bowie Mountain,Arizona,Cochise,32.1240392,-109.4313752,80,120,5
1913,Box O Hills,Arizona,Pinal,32.94286,-111.1314464,80,120,5
1923,Boxcar,Arizona,La Paz,33.690774,-114.0775196,80,120,5
1926,Boysag Point,Arizona,Mohave,36.3446862,-112.7486163,80,120,5
1934,Brady Peak,Arizona,Coconino,36.2428607,-111.963509,80,120,5
1939,Brahma Temple,Arizona,Coconino,36.1304634,-112.038703,80,120,5
1943,Brandenburg Mountain,Arizona,Pinal,32.8845055,-110.5959218,80,120,5
1957,Bridgers Knoll,Arizona,Coconino,36.4177348,-112.4448086,80,120,5
1995,Brown Knoll,Arizona,Mohave,36.3709297,-113.3025978,80,120,5
1996,Brown Mountain,Arizona,Pima,32.2333319,-111.1563934,80,120,5
2005,Brownell Mountains,Arizona,Pima,32.2043011,-112.1486485,80,120,5
2006,Brownell Peak,Arizona,Pima,32.204319,-112.1486506,80,120,5
2015,Browns Peak,Arizona,Cochise,31.7567343,-109.8202743,80,120,5
2020,Brunckow Hill,Arizona,Cochise,31.6173107,-110.1578453,80,120,5
2022,Bruno Peak,Arizona,Cochise,31.7235919,-109.3881702,80,120,5
2025,Brush Mountain,Arizona,Navajo,34.001437,-110.6606708,80,120,5
2041,Brushy Mountain,Arizona,Graham,33.2122328,-109.6026513,80,120,5
2054,Bryce Knoll,Arizona,Graham,32.8187265,-109.9564204,80,120,5
2055,Bryce Mountain,Arizona,Graham,33.0200565,-109.6722917,80,120,5
2071,Buck Peak,Arizona,Yuma,32.3822252,-113.8943853,80,120,5
2079,Bucket Mountain,Arizona,Gila,33.3167016,-110.5666558,80,120,5
2086,Buckeye Hills,Arizona,Maricopa,33.2637991,-112.6981879,80,120,5
2093,Buckhorn Hill,Arizona,Navajo,34.6522492,-110.1912204,80,120,5
2096,Buckhorn Mountains,Arizona,Yavapai,33.9895289,-112.4838474,80,120,5
2114,Buckskin Mountains,Arizona,Coconino,36.9477644,-112.1651856,80,120,5
2120,Buddha Cloister,Arizona,Coconino,36.1460508,-112.0947733,80,120,5
2121,Buddha Temple,Arizona,Coconino,36.1527889,-112.0986596,80,120,5
2124,Buell Mountain,Arizona,Apache,35.9187551,-109.1036526,80,120,5
2130,Buena Vista Peak,Arizona,Cochise,31.916425,-109.2735995,80,120,5
2136,Buford Hill,Arizona,Graham,32.8361713,-110.2411872,80,120,5
2139,Buggeln Hill,Arizona,Coconino,35.9751693,-111.9593348,80,120,5
2142,Bull Butte,Arizona,Gila,33.8000452,-110.2678706,80,120,5
2150,Bull Mountain,Arizona,Mohave,35.2732038,-114.0687647,80,120,5
2161,Bull Point,Arizona,Mohave,36.33192,-113.2482584,80,120,5
2170,Bull Spring Mesa,Arizona,Gila,34.2037756,-111.5639545,80,120,5
2181,Bullard Peak,Arizona,Yavapai,34.0557658,-113.2809528,80,120,5
2190,Bulrush Point,Arizona,Mohave,36.5886135,-112.6405483,80,120,5
2199,Bunker Peak,Arizona,Maricopa,33.7311138,-112.3855805,80,120,5
2201,Bunyan Peak,Arizona,Maricopa,33.1138702,-112.9650901,80,120,5
2202,Burch Peak,Arizona,Mohave,34.8345362,-113.8516837,80,120,5
2203,Burgess Peak,Arizona,Pinal,32.9008856,-111.7720643,80,120,5
2216,Burnt Canyon Point,Arizona,Mohave,36.7311811,-112.656385,80,120,5
2217,Burnt Canyon Point,Arizona,Mohave,36.0701923,-113.6892693,80,120,5
2231,Burnt Mountain,Arizona,Maricopa,33.5486195,-113.0791518,80,120,5
2232,Burnt Mountain,Arizona,Apache,33.8522665,-109.5830101,80,120,5
2253,Burro Mountain,Arizona,Pima,31.8694451,-111.8730177,80,120,5
2254,Burro Mountain,Arizona,Yavapai,34.5229256,-113.0077161,80,120,5
2255,Burro Peak,Arizona,Mohave,34.5688993,-113.5568648,80,120,5
2288,Bush Head,Arizona,Coconino,36.9246679,-111.7220792,80,120,5
2312,Butterfly Butte,Arizona,Apache,35.6275303,-109.1001903,80,120,5
2315,Butterfly Mountain,Arizona,Maricopa,33.2308959,-112.2212418,80,120,5
2335,Caballeros Peaks,Arizona,Maricopa,33.8556774,-112.7848033,80,120,5
2339,Cabeza Prieta Peak,Arizona,Yuma,32.2889919,-113.80872,80,120,5
2349,Cactus Mountain,Arizona,Mohave,34.8734721,-114.0716483,80,120,5
2359,Cairo Hill,Arizona,Pinal,33.1708938,-110.9801134,80,120,5
2360,Cake Mountain,Arizona,Graham,32.7325267,-110.4206339,80,120,5
2366,Calderwood Butte,Arizona,Maricopa,33.7311113,-112.275763,80,120,5
2376,Calico Peak,Arizona,Mohave,35.444467,-114.2208417,80,120,5
2388,Camel Butte,Arizona,Navajo,36.9530204,-110.0779238,80,120,5
2393,Camelback Mountain,Arizona,Pima,32.3644978,-112.8787552,80,120,5
2394,Camelback Mountain,Arizona,Maricopa,33.5144824,-111.9618014,80,120,5
2395,Camels Back,Arizona,Cochise,32.2690131,-109.7001429,80,120,5
2413,Campbell Hill,Arizona,Maricopa,33.9338453,-113.058465,80,120,5
2455,Caponera Peak,Arizona,Pima,31.5689724,-111.6312099,80,120,5
2457,Carbon Butte,Arizona,Coconino,36.1759687,-111.8422212,80,120,5
2460,Cardenas Butte,Arizona,Coconino,36.0593551,-111.8427094,80,120,5
2462,Cardigan Peak,Arizona,Pima,32.3643163,-112.9096758,80,120,5
2470,Carol Spring Mountain,Arizona,Gila,33.6606025,-110.5614842,80,120,5
2482,Carrizo Butte,Arizona,Navajo,34.9498092,-109.9479927,80,120,5
2490,Carson Mesa,Arizona,Apache,36.5030617,-109.6796612,80,120,5
2518,Castaneda Peak,Arizona,Mohave,34.4322316,-113.9613203,80,120,5
2521,Castle Butte,Arizona,Navajo,35.3267597,-110.4019709,80,120,5
2522,Castle Buttes,Arizona,Coconino,36.1954033,-111.1623216,80,120,5
2526,Castle Dome,Arizona,Cochise,31.5618682,-109.4783263,80,120,5
2529,Castle Dome Peak,Arizona,Yuma,33.084568,-114.1434325,80,120,5
2536,Castle Mountains,Arizona,Pima,32.4088976,-112.2304896,80,120,5
2537,Castle Peak,Arizona,Mohave,36.1835372,-113.5683665,80,120,5
2544,Castle Rock,Arizona,La Paz,34.2553174,-114.1243556,80,120,5
2548,Castle Rocks,Arizona,Coconino,36.1546222,-111.2181004,80,120,5
2549,Castor Temple,Arizona,Coconino,36.1287892,-112.3187167,80,120,5
2552,Cat Hills,Arizona,Pinal,32.9664497,-111.2381593,80,120,5
2554,Cat Mountain,Arizona,Pima,32.1842386,-111.0609177,80,120,5
2568,Cathedral Rock,Arizona,Cochise,31.8905428,-109.1600087,80,120,5
2569,Cathedral Rock,Arizona,Pinal,32.5447756,-112.1804065,80,120,5
2570,Cathedral Rock,Arizona,Mohave,34.6558418,-114.45496,80,120,5
2591,Cave Mountain,Arizona,Pima,32.3873762,-112.2375649,80,120,5
2592,Cave Mountain,Arizona,Navajo,35.5367076,-110.2838132,80,120,5
2624,Cedar Knoll,Arizona,Mohave,36.7402386,-112.8147386,80,120,5
2625,Cedar Knoll,Arizona,Coconino,36.8062804,-112.4172274,80,120,5
2631,Cedar Mountain,Arizona,Graham,32.7612895,-110.0914824,80,120,5
2632,Cedar Mountain,Arizona,Pinal,32.8870064,-110.8581519,80,120,5
2633,Cedar Mountain,Arizona,Coconino,36.0529328,-111.7730711,80,120,5
2634,Cedar Mountain,Arizona,Coconino,36.9738216,-111.7082112,80,120,5
2658,Cedar Springs Butte,Arizona,Graham,32.7695069,-110.15674,80,120,5
2662,Cedar Tree Hills,Arizona,Coconino,36.5383514,-111.5621698,80,120,5
2692,Centipede Mesa,Arizona,Yavapai,34.5961583,-113.2642853,80,120,5
2710,Cerbat Peak,Arizona,Mohave,35.2848704,-114.1120133,80,120,5
2715,Cerro Colorado,Arizona,Pima,31.6716369,-111.2678002,80,120,5
2721,Cerro Negro,Arizona,Pima,32.2898315,-111.6039088,80,120,5
2722,Cerro Prieto,Arizona,Pima,31.7000117,-111.5792207,80,120,5
2723,Cerro Prieto,Arizona,Pinal,32.5231432,-111.425914,80,120,5
2727,Chaistla Butte,Arizona,Navajo,36.7808273,-110.2073415,80,120,5
2779,Chediski Mountain,Arizona,Navajo,34.1361511,-110.7231646,80,120,5
2780,Chediski Peak,Arizona,Navajo,34.1833722,-110.6639983,80,120,5
2788,Cheops Pyramid,Arizona,Coconino,36.1203033,-112.1201072,80,120,5
2793,Cherry Spring Peak,Arizona,Cochise,32.4243612,-110.2957598,80,120,5
2795,Cherum Peak,Arizona,Mohave,35.3978711,-114.1386616,80,120,5
2804,Chezhin Chotah Butte,Arizona,Navajo,35.3166192,-110.3542518,80,120,5
2810,Chico Shunie Hills,Arizona,Pima,32.2993063,-112.9472423,80,120,5
2815,Chief Butte,Arizona,Pinal,32.6319085,-111.072038,80,120,5
2818,Chihuahua Hill,Arizona,Cochise,31.4448166,-109.9097864,80,120,5
2819,Chikapanagi Mesa,Arizona,Coconino,36.3498746,-112.6336918,80,120,5
2833,Childs Mountain,Arizona,Pima,32.431277,-112.9453462,80,120,5
2841,Chimney Butte,Arizona,Navajo,35.3005639,-110.4098416,80,120,5
2852,China Peak,Arizona,Cochise,31.8906494,-109.984153,80,120,5
2853,China Peak,Arizona,Graham,32.6828416,-110.3222988,80,120,5
2854,China Peak,Arizona,Graham,33.1847736,-110.0320612,80,120,5
2859,Chinde Mesa,Arizona,Apache,35.171637,-109.8092727,80,120,5
2867,Chino Point,Arizona,Coconino,35.3531691,-112.9498302,80,120,5
2875,Chiricahua Butte,Arizona,Gila,33.5611505,-110.1289313,80,120,5
2878,Chiricahua Peak,Arizona,Cochise,31.8464771,-109.2914408,80,120,5
2881,Chiweton Hill,Arizona,Pima,31.8762242,-112.1979503,80,120,5
2884,Cholla Mountain,Arizona,Pinal,33.0279422,-111.5172998,80,120,5
2885,Cholla Mountain,Arizona,Maricopa,33.8704349,-112.320302,80,120,5
2890,Choyojdolid Hill,Arizona,Apache,35.707665,-109.3870132,80,120,5
2901,Chuar Butte,Arizona,Coconino,36.1958779,-111.8248042,80,120,5
2903,Chuar Lava Hill,Arizona,Coconino,36.1447033,-111.8259169,80,120,5
2913,Chupan Mountain,Arizona,Pima,31.9638191,-112.4539938,80,120,5
2925,Cibecue Peak,Arizona,Gila,33.9584583,-110.377832,80,120,5
2943,Cimarron Mountains,Arizona,Pima,32.4589418,-112.141365,80,120,5
2944,Cimarron Peak,Arizona,Pima,32.4376995,-112.3944028,80,120,5
2946,Cinder Hill,Arizona,Cochise,31.4348181,-109.311163,80,120,5
2947,Cinder Knoll,Arizona,Mohave,36.4974755,-113.3921565,80,120,5
2950,Cintura Hill,Arizona,Cochise,31.4799987,-109.8555773,80,120,5
2951,Cinyon Otah,Arizona,Coconino,36.5130382,-111.639312,80,120,5
2952,Cipriano Hills,Arizona,Pima,32.0368533,-112.9779873,80,120,5
2969,Clanton Hills,Arizona,Yuma,33.2937485,-113.4946896,80,120,5
2972,Clara Peak,Arizona,La Paz,34.1640462,-113.8119344,80,120,5
2976,Clark Peak,Arizona,Graham,32.7217236,-109.9847705,80,120,5
2984,Clay Knoll,Arizona,Graham,32.7927081,-109.7222814,80,120,5
3008,Clement Powell Butte,Arizona,Coconino,36.1494221,-112.0850778,80,120,5
3015,Cliff Rose Hill,Arizona,Navajo,36.4063824,-110.1895614,80,120,5
3043,Cly Butte,Arizona,Navajo,36.9546015,-110.068936,80,120,5
3050,Coal Mine Mesa,Arizona,Coconino,35.9592522,-110.9268079,80,120,5
3064,Cobre Grande Mountain,Arizona,Graham,32.9670011,-110.2928573,80,120,5
3065,Cobre Grande Peak,Arizona,Graham,32.9728593,-110.2471932,80,120,5
3070,Cochise Butte,Arizona,Coconino,36.2124102,-111.8826491,80,120,5
3072,Cochise Head,Arizona,Cochise,32.0592476,-109.2997734,80,120,5
3075,Cochise Peak,Arizona,Cochise,31.8939783,-109.9695925,80,120,5
3080,Cockscomb Butte,Arizona,Navajo,35.287231,-110.3690073,80,120,5
3090,Cocoraque Butte,Arizona,Pima,32.2211817,-111.3423826,80,120,5
3096,Coffeepot Mountain,Arizona,Pima,32.4821114,-112.6219032,80,120,5
3108,Cold Spring Point,Arizona,Mohave,36.3127276,-113.2575415,80,120,5
3121,College Peaks,Arizona,Cochise,31.4555573,-109.4215804,80,120,5
3133,Colter Butte,Arizona,Coconino,36.2368047,-111.9190839,80,120,5
3137,Columbus Peak,Arizona,Maricopa,33.2703046,-113.3014824,80,120,5
3142,Comanche Point,Arizona,Coconino,36.0924987,-111.80324,80,120,5
3152,Comstock Hill,Arizona,Cochise,31.7196027,-110.0739322,80,120,5
3154,Concentrator Hill,Arizona,Pima,32.363346,-112.8566852,80,120,5
3161,Concho Spring Knoll,Arizona,Apache,34.411522,-109.6183213,80,120,5
3166,Cone Butte,Arizona,Gila,33.7717125,-110.2073134,80,120,5
3169,Confidence Peak,Arizona,Pima,32.4121603,-111.5234238,80,120,5
3170,Confucius Temple,Arizona,Coconino,36.1802881,-112.2217423,80,120,5
3177,Conners Hump,Arizona,Coconino,35.4063893,-111.9709839,80,120,5
